,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
0,False,False,True,False,0.4455295350395727
1,False,True,True,False,0.5389832206876841
2,False,False,False,True,0.3960681662740417
3,False,False,False,True,0.45326184801538616
4,False,False,False,True,0.4416730056646256
5,False,True,False,False,0.5117166047041654
6,False,True,True,True,0.5156199157230157
7,False,True,True,True,0.5428632831725052
8,False,False,False,True,0.38121956625614994
9,False,False,True,False,0.3960681662740417
10,False,True,False,False,0.6039318337259584
11,False,False,True,False,0.411110869232168
12,False,True,False,False,0.5389832206876841
13,False,False,True,False,0.41489884579676883
14,False,False,True,False,0.480478678047907
15,False,True,True,True,0.6039318337259583
16,False,True,False,False,0.5621765008857981
17,False,True,False,False,0.5506073655352404
18,False,False,True,False,0.476579651063676
19,False,False,True,False,0.39233683016710835
20,False,False,False,True,0.4843800842769844
21,False,False,True,False,0.42250463481418826
22,False,False,False,True,0.476579651063676
23,False,True,True,False,0.5312093733737563
24,False,False,False,True,0.4765796510636759
25,False,True,False,False,0.5350984286266115
26,False,True,False,False,0.5428632831725051
27,False,False,True,False,0.4687906266262437
28,False,False,True,False,0.46490157137338844
29,False,False,True,False,0.38861802670584894
30,False,True,False,False,0.523420348936324
31,False,False,True,False,0.43398146480389854
32,False,True,False,False,0.5926665999540698
33,False,False,True,False,0.4378234991142019
34,False,True,False,False,0.5813030906443133
35,False,False,False,True,0.4035668537353746
36,False,False,True,True,0.49609382947091946
37,False,True,False,False,0.519521321952093
38,False,True,True,True,0.5736784074525096
39,False,False,False,True,0.4416730056646256
40,False,False,False,True,0.4960938294709195
41,False,False,False,True,0.4225046348141882
42,False,False,False,True,0.5
43,False,True,False,False,0.5467381519846138
44,False,True,True,True,0.5156199157230157
45,False,True,False,False,0.5774953651858118
46,False,False,True,False,0.480478678047907
47,False,True,False,False,0.5467381519846138
48,False,False,False,True,0.47268347662043286
49,False,True,True,False,0.5
50,False,False,True,False,0.476579651063676
51,False,False,True,False,0.48828339529583464
52,False,True,True,False,0.519521321952093
53,False,False,True,False,0.4186969093556867
54,False,False,True,True,0.44552953503957277
55,False,True,False,False,0.5039061705290805
56,False,False,False,True,0.4455295350395727
