,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
0,False,True,True,False,0.538983220687684
1,False,False,True,False,0.46490157137338844
2,False,True,False,False,0.5621765008857981
3,False,False,False,True,0.43014734858584286
4,False,True,False,True,0.5039061705290805
5,False,False,True,False,0.48438008427698437
6,False,True,False,False,0.5660185351961016
7,False,False,False,True,0.4571367168274948
8,False,True,False,False,0.6113819732941511
9,False,False,True,False,0.33807711081161995
10,False,True,False,False,0.6261241632752916
11,False,False,False,True,0.4532618480153861
12,False,False,True,False,0.4532618480153861
13,False,False,True,False,0.4455295350395727
14,False,False,True,False,0.41489884579676883
15,False,True,False,False,0.5273165233795671
16,False,True,False,False,0.5583269943353745
17,False,True,True,True,0.5660185351961015
18,False,False,True,False,0.40733340004593027
19,False,False,True,False,0.4610167793123159
20,False,True,True,False,0.5312093733737563
21,False,False,True,False,0.49218813572079556
22,False,False,False,True,0.48438008427698437
23,False,True,True,True,0.5273165233795672
24,False,False,False,True,0.4532618480153861
25,False,False,False,True,0.4960938294709195
26,False,False,False,True,0.4571367168274948
27,False,True,False,False,0.6113819732941511
28,False,False,True,True,0.4960938294709195
29,False,True,False,False,0.5964331462646254
30,False,False,False,True,0.43398146480389854
31,False,True,True,True,0.5389832206876841
32,False,False,False,True,0.45326184801538616
33,False,False,False,True,0.49218813572079556
34,False,True,False,False,0.5774953651858118
35,False,False,False,True,0.476579651063676
36,False,True,True,True,0.5428632831725052
37,False,False,True,False,0.4843800842769843
38,False,True,True,True,0.5851011542032312
39,False,True,True,False,0.5156199157230157
40,False,False,True,False,0.47657965106367595
41,False,True,True,True,0.6113819732941511
42,False,False,True,False,0.49218813572079556
43,False,True,True,True,0.5467381519846138
44,False,False,False,True,0.399811640739795
45,False,True,False,False,0.5813030906443133
46,False,True,True,True,0.5621765008857981
47,False,True,False,False,0.5506073655352404
48,False,False,False,True,0.4455295350395727
49,False,True,True,True,0.5621765008857982
50,False,False,False,True,0.48828339529583464
51,False,True,True,False,0.5964331462646255
52,False,True,True,True,0.5736784074525098
53,False,False,False,True,0.3849121444839335
54,False,True,False,False,0.5660185351961015
55,False,True,True,True,0.5813030906443133
56,False,True,False,False,0.5698526514141571
57,False,True,True,True,0.5926665999540698
58,False,True,False,False,0.588889130767832
59,False,False,False,True,0.44939263446475963
60,False,False,False,True,0.39233683016710835
61,False,True,False,False,0.5039061705290805
62,False,False,False,True,0.5
63,False,False,True,False,0.43014734858584286
64,False,True,False,False,0.546738151984614
65,False,True,False,False,0.5774953651858118
66,False,False,True,False,0.46879062662624377
67,False,True,False,False,0.5813030906443133
68,False,False,True,False,0.44939263446475963
69,False,True,True,True,0.588889130767832
70,False,False,False,True,0.34510525748676846
71,False,False,True,False,0.44552953503957277
72,False,True,False,False,0.5544704649604273
73,False,True,False,False,0.588889130767832
74,False,True,False,True,0.5506073655352404
75,False,True,False,False,0.5156199157230156
76,False,False,True,False,0.4378234991142019
77,False,False,True,False,0.48047867804790706
78,False,False,True,True,0.46879062662624377
79,False,True,True,True,0.5273165233795671
80,False,True,True,True,0.5736784074525096
81,False,False,True,True,0.48438008427698437
82,False,False,False,True,0.5
83,False,True,False,False,0.5660185351961015
84,False,True,True,True,0.5156199157230156
85,False,True,True,False,0.5350984286266115
86,False,True,False,False,0.5813030906443133
87,False,True,False,False,0.5544704649604273
88,False,True,False,False,0.6261241632752915
89,False,True,False,False,0.5621765008857981
90,False,False,True,False,0.43014734858584286
91,False,True,False,False,0.6224593312018545
92,False,False,False,True,0.42250463481418826
93,False,True,False,False,0.5774953651858117
94,False,True,False,False,0.5926665999540698
95,False,False,False,True,0.48828339529583464
96,False,True,False,False,0.5698526514141571
97,False,True,True,True,0.5195213219520929
98,False,True,False,False,0.5583269943353745
99,False,False,True,False,0.49218813572079556
100,False,False,True,False,0.40356685373537454
101,False,True,True,True,0.5195213219520929
102,False,True,False,True,0.5156199157230157
103,False,True,False,False,0.6187804337438501
104,False,True,True,True,0.5273165233795671
105,False,False,True,False,0.44167300566462553
106,False,False,True,True,0.49218813572079556
107,False,False,True,False,0.41489884579676883
108,False,True,True,True,0.600188359260205
109,False,False,False,True,0.41869690935568665
110,False,True,True,True,0.5660185351961016
111,False,True,False,False,0.5736784074525096
112,False,True,True,False,0.5
113,False,True,False,False,0.5273165233795671
114,False,False,True,False,0.411110869232168
115,False,False,False,True,0.4960938294709195
116,False,False,True,False,0.40356685373537454
117,False,True,True,True,0.5851011542032312
118,False,False,True,False,0.4301473485858429
119,False,False,False,True,0.3960681662740417
120,False,False,True,False,0.4378234991142019
121,False,False,True,False,0.41489884579676883
122,False,True,True,False,0.6261241772283034
123,False,True,True,True,0.5
124,False,False,False,True,0.49218813572079556
125,False,False,False,True,0.48438008427698437
126,False,True,False,False,0.5964331462646255
127,False,True,False,False,0.5312093733737563
128,False,True,True,True,0.5621765008857981
129,False,False,True,False,0.4610167793123159
130,False,False,False,True,0.4843800842769844
131,False,False,True,False,0.38121956625614994
132,False,False,True,False,0.41869690935568665
133,False,True,True,False,0.523420348936324
134,False,False,True,True,0.46490157137338844
135,False,True,True,True,0.5813030906443133
136,False,False,True,False,0.40733340004593027
137,False,False,False,True,0.4726834766204328
138,False,True,False,False,0.600188359260205
139,False,False,False,True,0.45713671682749474
